date;SO4;MP2.5;MP10;Tem_amb_med
2018-01-01;1.0;17.0;4.0;19.7
2018-01-02;1.0;17.0;2.0;19.6
2018-01-03;1.0;18.0;4.0;19.8
2018-01-04;1.0;15.0;4.0;19.7
2018-01-05;1.0;16.0;5.0;19.9
2018-01-06;1.0;13.0;4.0;20.0
2018-01-07;1.0;15.0;4.0;20.0
2018-01-08;1.0;15.0;2.0;20.1
2018-01-09;1.0;15.0;2.0;20.1
2018-01-10;1.0;12.0;1.0;20.0
2018-01-11;1.0;16.0;1.0;20.0
2018-01-12;1.0;16.0;3.0;20.0
2018-01-13;1.0;15.0;3.0;20.2
2018-01-14;1.0;11.0;2.0;20.3
2018-01-15;1.0;13.0;1.0;20.4
2018-01-16;1.0;14.0;2.0;20.4
2018-01-17;1.0;17.0;4.0;20.6
2018-01-18;1.0;15.0;3.0;20.5
2018-01-19;1.0;18.0;4.0;20.4
2018-01-20;1.0;13.0;2.0;20.4
2018-01-21;1.0;12.0;2.0;20.4
2018-01-22;1.0;13.0;2.0;20.4
2018-01-23;1.0;16.0;3.0;20.3
2018-01-24;1.0;17.0;3.0;20.4
2018-01-25;1.0;18.0;4.0;20.3
2018-01-26;1.0;18.0;5.0;20.4
2018-01-27;1.0;19.0;6.0;20.4
2018-01-28;1.0;17.0;5.0;20.4
2018-01-29;1.0;20.0;6.0;20.6
2018-01-30;1.0;17.0;3.0;20.5
2018-01-31;1.0;14.0;3.0;20.3
2018-02-01;1.0;18.0;5.0;20.5
2018-02-02;1.0;17.0;4.6;20.3
2018-02-03;1.0;15.0;4.0;20.3
2018-02-04;1.0;18.0;6.0;20.3
2018-02-05;1.0;17.0;4.0;20.4
2018-02-06;1.0;18.0;3.0;20.4
2018-02-07;1.0;16.0;4.0;20.2
2018-02-08;1.0;13.0;1.0;20.2
2018-02-09;1.0;19.0;0.0;20.2
2018-02-10;1.0;21.0;2.0;20.3
2018-02-11;1.0;23.0;7.0;20.3
2018-02-12;1.0;19.0;6.0;20.1
2018-02-13;1.0;26.0;6.0;20.2
2018-02-14;1.0;19.0;7.0;20.2
2018-02-15;1.0;26.1;9.0;20.3
2018-02-16;1.0;17.0;5.0;20.3
2018-02-17;1.0;14.8;4.0;20.1
2018-02-18;1.0;7.4;1.0;20.1
2018-02-19;1.0;9.0;0.0;20.1
2018-02-20;1.0;39.0;4.0;20.1
2018-02-21;1.0;34.0;3.0;20.1
2018-02-22;1.0;34.0;6.0;20.0
2018-02-23;1.0;33.0;6.0;20.0
2018-02-24;1.0;23.0;5.0;20.0
2018-02-25;1.0;15.0;3.0;20.0
2018-02-26;1.0;27.0;9.6;20.0
2018-02-27;1.0;32.0;12.6;19.9
2018-02-28;1.0;33.0;7.0;19.8
2018-03-01;1.0;25.0;4.0;19.6
2018-03-02;1.0;33.0;6.0;19.6
2018-03-03;1.0;28.0;5.0;19.6
2018-03-04;1.0;28.0;6.0;19.7
2018-03-05;1.0;48.0;8.0;19.7
2018-03-06;1.0;53.0;15.6;19.6
2018-03-07;1.0;49.0;12.0;19.6
2018-03-08;1.0;34.0;8.0;19.5
2018-03-09;1.0;41.0;9.0;19.4
2018-03-10;1.0;31.0;8.0;19.4
2018-03-11;1.0;29.0;7.0;19.3
2018-03-12;1.0;35.0;9.0;19.5
2018-03-13;1.0;42.0;10.0;19.4
2018-03-14;1.0;27.6;10.0;19.2
2018-03-15;1.0;38.0;8.0;19.1
2018-03-16;1.0;32.0;8.0;19.2
2018-03-17;1.0;28.0;7.0;19.1
2018-03-18;1.0;17.0;3.0;19.1
2018-03-19;1.0;21.0;4.0;19.1
2018-03-20;1.0;27.0;7.0;18.9
2018-03-21;1.0;28.0;6.0;19.0
2018-03-22;1.0;31.0;7.0;18.7
2018-03-23;1.0;42.0;11.0;18.7
2018-03-24;1.0;35.0;8.0;18.7
2018-03-25;1.0;35.0;8.0;18.7
2018-03-26;1.0;38.0;11.0;18.6
2018-03-27;1.0;27.0;10.0;18.8
2018-03-28;1.0;27.0;8.0;18.4
2018-03-29;1.0;29.0;11.0;18.4
2018-03-30;1.0;23.0;8.8;18.4
2018-03-31;1.0;26.0;9.2;18.3
2018-04-01;1.0;32.0;12.6;18.5
2018-04-02;1.0;33.0;10.0;18.4
2018-04-03;1.0;32.0;10.0;18.2
2018-04-04;1.0;31.0;7.0;17.9
2018-04-05;1.0;20.0;6.0;17.8
2018-04-06;1.0;27.0;9.0;17.8
2018-04-07;1.0;26.0;9.0;17.7
2018-04-08;1.0;21.0;6.0;17.6
2018-04-09;1.0;26.0;6.0;17.7
2018-04-10;1.0;19.0;4.0;17.6
2018-04-11;1.0;18.0;4.0;17.5
2018-04-12;1.0;17.0;4.0;17.4
2018-04-13;1.0;21.0;4.0;17.6
2018-04-14;1.0;17.0;4.0;17.5
2018-04-15;1.0;18.0;7.0;17.4
2018-04-16;1.0;17.0;7.0;17.2
2018-04-17;1.0;33.0;8.0;17.1
2018-04-18;1.0;42.0;15.0;17.2
2018-04-19;1.0;26.0;11.0;17.1
2018-04-20;1.0;32.0;11.0;16.9
2018-04-21;1.0;21.0;11.0;16.7
2018-04-22;1.0;26.0;11.0;16.8
2018-04-23;1.0;21.0;9.0;16.6
2018-04-24;1.0;30.0;11.0;16.9
2018-04-25;1.0;28.0;9.0;16.7
2018-04-26;1.0;24.0;9.0;16.3
2018-04-27;1.0;28.0;15.0;16.4
2018-04-28;1.0;26.0;12.0;16.3
2018-04-29;1.0;21.0;10.0;16.5
2018-04-30;1.0;19.0;6.7;16.3
2018-05-01;1.0;13.0;3.0;16.2
2018-05-02;1.0;18.0;5.0;16.1
2018-05-03;1.0;23.0;9.0;16.2
2018-05-04;1.0;35.0;14.0;16.2
2018-05-05;1.0;26.0;14.0;16.4
2018-05-06;1.0;28.0;10.0;16.3
2018-05-07;1.0;27.0;10.0;16.3
2018-05-08;1.0;16.0;5.0;16.0
2018-05-09;1.0;28.0;9.0;16.0
2018-05-10;1.0;29.0;4.0;15.9
2018-05-11;1.0;25.0;8.0;15.9
2018-05-12;1.0;23.0;9.0;16.0
2018-05-13;1.0;30.0;12.0;16.0
2018-05-14;1.0;29.0;11.0;16.1
2018-05-15;1.0;25.0;7.0;15.7
2018-05-16;1.0;25.0;8.0;15.8
2018-05-17;1.0;25.3;7.0;15.5
2018-05-18;1.0;26.0;8.0;15.6
2018-05-19;1.0;31.0;11.0;15.8
2018-05-20;1.0;36.0;15.0;15.6
2018-05-21;1.0;29.0;12.0;15.2
2018-05-22;1.0;37.0;14.0;15.2
2018-05-23;1.0;35.0;13.0;15.4
2018-05-24;1.0;36.0;15.0;15.3
2018-05-25;1.0;31.0;12.0;15.3
2018-05-26;1.0;34.0;15.0;15.3
2018-05-27;1.0;31.0;12.0;15.1
2018-05-28;1.0;26.0;10.0;15.1
2018-05-29;1.0;28.0;11.0;15.2
2018-05-30;1.0;27.0;9.0;15.1
2018-05-31;1.0;21.0;5.0;14.9
2018-06-01;1.08;24.0;7.0;14.8
2018-06-02;1.0;20.0;6.0;14.9
2018-06-03;1.0;27.0;7.0;14.8
2018-06-04;1.0;35.0;8.0;14.9
2018-06-05;1.0;35.0;9.0;14.7
2018-06-06;1.0;44.0;18.0;14.6
2018-06-07;1.03;39.0;15.0;14.7
2018-06-08;1.02;38.0;17.0;14.4
2018-06-09;1.01;32.0;15.0;14.3
2018-06-10;1.0;30.0;13.0;14.7
2018-06-11;1.01;27.0;6.0;14.7
2018-06-12;1.08;43.0;8.0;14.7
2018-06-13;1.0;43.0;16.2;14.6
2018-06-14;1.15;40.0;12.7;14.7
2018-06-15;1.38;48.0;19.0;14.6
2018-06-16;1.02;43.0;20.0;14.6
2018-06-17;1.09;36.0;15.0;14.6
2018-06-18;1.08;38.0;18.0;14.6
2018-06-19;1.0;30.0;9.5;14.3
2018-06-20;1.02;27.0;7.0;14.3
2018-06-21;1.0;29.0;10.0;14.1
2018-06-22;1.01;36.0;10.0;14.3
2018-06-23;1.0;60.0;16.0;14.4
2018-06-24;1.01;23.0;9.0;14.1
2018-06-25;1.29;27.0;9.0;14.4
2018-06-26;1.03;28.0;10.0;14.5
2018-06-27;1.0;27.0;12.0;14.1
2018-06-28;1.0;33.0;13.0;14.3
2018-06-29;1.0;30.0;17.0;14.2
2018-06-30;1.0;26.0;15.0;13.9
2018-07-01;1.0;31.0;15.0;14.0
2018-07-02;1.0;20.0;6.0;13.9
2018-07-03;1.0;21.0;10.0;14.0
2018-07-04;1.0;23.0;17.0;14.1
2018-07-05;1.0;23.0;14.0;14.0
2018-07-06;1.0;31.0;12.0;14.1
2018-07-07;1.01;29.0;11.0;14.0
2018-07-08;1.0;39.0;11.0;14.0
2018-07-09;1.02;31.0;11.0;14.0
2018-07-10;1.01;26.0;12.0;13.9
2018-07-11;1.14;29.0;11.0;13.9
2018-07-12;1.0;28.0;11.0;13.9
2018-07-13;1.02;27.0;13.0;13.9
2018-07-14;1.01;32.0;19.0;13.9
2018-07-15;1.2;29.0;19.0;13.8
2018-07-16;1.0;29.0;18.0;13.6
2018-07-17;1.0;25.0;9.0;13.7
2018-07-18;1.0;19.0;6.0;13.5
2018-07-19;1.0;23.0;8.0;13.7
2018-07-20;1.17;34.0;13.0;13.8
2018-07-21;1.05;47.0;17.0;13.9
2018-07-22;1.15;27.0;12.0;13.8
2018-07-23;1.19;35.0;15.0;13.6
2018-07-24;1.0;32.0;13.0;13.6
2018-07-25;1.0;26.0;11.0;13.7
2018-07-26;1.02;32.0;16.0;13.8
2018-07-27;1.07;25.0;11.0;13.7
2018-07-28;1.0;36.0;11.0;13.6
2018-07-29;1.12;28.0;12.0;13.7
2018-07-30;1.34;30.0;13.0;13.9
2018-07-31;1.04;29.0;11.0;13.7
2018-08-01;1.2;36.0;13.8;13.6
2018-08-02;1.02;23.0;7.0;13.6
2018-08-03;1.15;29.0;11.0;13.8
2018-08-04;1.25;30.0;14.0;13.9
2018-08-05;1.11;36.0;17.0;14.0
2018-08-06;1.06;33.0;13.0;14.1
2018-08-07;1.1;23.0;9.0;14.0
2018-08-08;1.11;34.0;17.0;14.1
2018-08-09;1.07;30.0;17.0;13.9
2018-08-10;1.04;25.0;14.0;14.1
2018-08-11;1.0;27.0;14.0;14.1
2018-08-12;1.04;20.0;8.0;14.1
2018-08-13;1.0;17.0;5.0;14.0
2018-08-14;1.03;30.0;11.0;14.0
2018-08-15;1.46;32.0;15.0;13.9
2018-08-16;1.18;32.0;13.0;14.2
2018-08-17;1.08;27.0;14.0;14.0
2018-08-18;1.17;21.0;7.8;14.0
2018-08-19;1.02;23.0;8.8;14.0
2018-08-20;1.1;31.0;9.7;13.9
2018-08-21;1.17;29.0;9.0;14.0
2018-08-22;1.01;24.0;8.0;14.1
2018-08-23;1.25;24.0;6.0;14.0
2018-08-24;1.14;38.0;13.2;14.1
2018-08-25;1.0;37.0;14.8;14.2
2018-08-26;1.01;24.0;8.7;14.2
2018-08-27;1.11;27.0;9.6;14.3
2018-08-28;1.21;22.0;9.0;14.3
2018-08-29;1.05;17.0;7.0;14.5
2018-08-30;1.17;16.0;7.0;14.5
2018-08-31;1.2;15.0;6.0;14.4
2018-09-01;1.24;17.0;7.0;14.3
2018-09-02;1.01;24.0;7.0;14.5
2018-09-03;1.03;27.0;11.0;14.4
2018-09-04;1.04;24.0;8.0;14.4
2018-09-05;1.0;24.0;8.0;14.4
2018-09-06;1.0;30.0;10.0;14.5
2018-09-07;1.02;30.0;12.0;14.5
2018-09-08;1.0;24.0;9.0;14.6
2018-09-09;1.0;18.0;7.0;14.5
2018-09-10;1.0;26.0;9.0;14.5
2018-09-11;1.04;22.0;8.0;14.4
2018-09-12;1.02;22.0;8.0;14.5
2018-09-13;1.0;21.0;6.0;14.5
2018-09-14;1.01;22.0;8.0;14.3
2018-09-15;1.0;27.0;10.0;14.5
2018-09-16;1.03;25.0;8.0;14.5
2018-09-17;1.0;19.0;8.0;14.6
2018-09-18;1.0;16.0;7.0;14.6
2018-09-19;1.0;13.0;6.0;14.7
2018-09-20;1.0;20.0;10.0;14.7
2018-09-21;1.0;20.0;9.0;15.0
2018-09-22;1.0;19.0;7.0;15.0
2018-09-23;1.0;17.0;5.0;15.0
2018-09-24;1.03;22.0;6.0;14.9
2018-09-25;1.0;26.0;11.0;14.9
2018-09-26;1.0;28.0;13.0;15.0
2018-09-27;1.0;25.051449953227316;8.680018850141376;15.1
2018-09-28;1.0;25.051449953227316;8.680018850141376;15.1
2018-09-29;1.0;25.051449953227316;8.680018850141376;15.0
2018-09-30;1.0;25.051449953227316;8.680018850141376;15.2
2018-10-01;1.0;25.051449953227316;8.680018850141376;15.0
2018-10-02;1.0;14.0;6.0;15.1
2018-10-03;1.02;23.0;7.0;15.2
2018-10-04;1.0;31.0;9.0;15.3
2018-10-05;1.0;27.0;7.0;15.2
2018-10-06;1.0;14.0;6.0;15.4
2018-10-07;1.01;12.0;6.0;15.3
2018-10-08;1.01;19.0;8.0;15.3
2018-10-09;1.0;20.0;7.0;15.4
2018-10-10;1.0;24.0;9.0;15.4
2018-10-11;1.0;22.0;7.0;15.3
2018-10-12;1.0;14.0;3.0;15.4
2018-10-13;1.0;14.0;3.0;15.6
2018-10-14;1.0;15.0;4.0;15.5
2018-10-15;1.0;17.0;4.0;15.5
2018-10-16;1.0;22.0;7.0;15.4
2018-10-17;1.0;21.0;4.0;15.5
2018-10-18;1.0;17.0;4.0;15.6
2018-10-19;1.01;22.0;3.0;15.6
2018-10-20;1.0;23.0;5.0;15.8
2018-10-21;1.01;12.0;3.0;15.7
2018-10-22;1.15;22.0;6.0;16.0
2018-10-23;1.0;22.0;6.0;15.9
2018-10-24;1.0;16.0;5.0;16.0
2018-10-25;1.01;21.0;5.0;15.9
2018-10-26;1.0;17.0;5.0;16.1
2018-10-27;1.01;10.0;3.0;16.2
2018-10-28;1.18;11.0;5.0;16.3
2018-10-29;1.18;14.0;5.0;16.3
2018-10-30;1.02;16.0;5.0;16.3
2018-10-31;1.02;11.0;3.0;16.3
2018-11-01;1.01;6.0;1.0;16.4
2018-11-02;1.03;12.0;3.0;16.4
2018-11-03;1.04;12.0;4.0;16.5
2018-11-04;1.1;10.0;4.0;16.5
2018-11-05;1.02;13.0;4.0;16.6
2018-11-06;1.03;17.0;4.6;16.6
2018-11-07;1.0;17.0;4.6;16.8
2018-11-08;1.01;18.0;6.0;16.9
2018-11-09;1.03;20.0;5.0;16.8
2018-11-10;1.12;24.0;7.0;16.8
2018-11-11;1.07;13.0;4.0;16.8
2018-11-12;1.06;16.0;4.0;16.9
2018-11-13;1.05;30.0;5.0;17.0
2018-11-14;1.01;29.0;7.0;16.9
2018-11-15;1.16;29.0;8.0;17.1
2018-11-16;1.03;22.0;7.0;16.9
2018-11-17;1.03;16.0;5.0;17.0
2018-11-18;1.0;12.0;4.0;17.1
2018-11-19;1.01;14.0;4.0;17.3
2018-11-20;1.0;18.0;5.0;17.4
2018-11-21;1.02;22.0;6.0;17.3
2018-11-22;1.11;13.0;5.0;17.5
2018-11-23;1.1;15.0;5.0;17.7
2018-11-24;1.14;12.0;4.0;17.6
2018-11-25;1.22;12.0;3.0;17.7
2018-11-26;1.14;19.0;6.0;17.8
2018-11-27;1.35;24.0;8.0;17.7
2018-11-28;1.1;22.0;6.0;17.7
2018-11-29;1.02;18.0;5.0;17.8
2018-11-30;1.0;14.0;5.0;17.9
2018-12-01;1.0;17.0;5.0;17.7
2018-12-02;1.2;11.0;4.0;18.2
2018-12-03;1.0;13.0;3.0;18.1
2018-12-04;1.0;11.0;2.0;18.2
2018-12-05;1.09;13.0;2.0;18.1
2018-12-06;1.26;15.0;2.0;18.1
2018-12-07;1.04;20.0;4.0;18.1
2018-12-08;1.03;20.0;5.0;18.2
2018-12-09;1.04;20.0;6.0;18.2
2018-12-10;1.04;20.0;6.0;18.3
2018-12-11;1.1;20.0;6.0;18.1
2018-12-12;1.19;22.0;7.0;18.3
2018-12-13;1.02;26.0;7.0;18.6
2018-12-14;1.01;27.0;7.0;18.5
2018-12-15;1.0;23.0;6.0;18.6
2018-12-16;1.01;21.0;7.0;18.5
2018-12-17;1.1;26.0;9.0;18.8
2018-12-18;1.01;18.0;7.0;18.8
2018-12-19;1.0;15.0;7.0;18.8
2018-12-20;1.02;18.0;5.0;19.1
2018-12-21;1.04;16.0;6.0;19.0
2018-12-22;1.02;20.0;7.0;19.0
2018-12-23;1.05;13.0;5.0;19.0
2018-12-24;1.01;12.0;4.0;19.0
2018-12-25;1.07;13.0;5.0;19.2
2018-12-26;1.01;14.0;4.0;19.3
2018-12-27;1.04;11.0;4.0;19.4
2018-12-28;1.0;11.0;3.0;19.4
2018-12-29;1.21;13.0;4.0;19.4
2018-12-30;1.03;13.0;5.0;19.6
2018-12-31;1.0;14.0;6.0;19.6
2019-01-01;1.03;20.0;8.0;19.7
2019-01-02;1.19;21.0;7.0;19.7
2019-01-03;1.04;19.0;7.0;19.8
2019-01-04;1.24;17.0;6.0;19.8
2019-01-05;1.08;22.0;7.0;20.0
2019-01-06;1.02;14.0;3.0;20.0
2019-01-07;1.1;17.0;5.0;20.0
2019-01-08;1.03;16.0;3.0;20.1
2019-01-09;1.03;12.0;4.0;20.1
2019-01-10;1.0;11.0;2.0;20.0
2019-01-11;1.0;14.0;2.0;20.0
2019-01-12;1.0;16.0;3.0;20.1
2019-01-13;1.0;11.0;2.0;20.2
2019-01-14;1.0;12.0;2.0;20.2
2019-01-15;1.0;12.0;3.0;20.4
2019-01-16;1.0;16.0;4.0;20.4
2019-01-17;1.0;15.0;4.0;20.5
2019-01-18;1.0;15.0;5.0;20.5
2019-01-19;1.0;20.0;5.0;20.4
2019-01-20;1.0;15.0;4.0;20.4
2019-01-21;1.0;16.0;5.0;20.4
2019-01-22;1.02;16.0;4.0;20.4
2019-01-23;1.04;17.0;3.0;20.3
2019-01-24;1.0;16.0;4.0;20.4
2019-01-25;1.0;22.0;4.0;20.3
2019-01-26;1.0;14.6;3.0;20.3
2019-01-27;1.0;5.0;3.0;20.3
2019-01-28;1.0;11.0;4.0;20.5
2019-01-29;1.0;18.0;5.0;20.6
2019-01-30;1.0;14.0;4.0;20.5
2019-01-31;1.0;21.0;4.0;20.4
2019-02-01;1.0;16.0;3.0;20.5
2019-02-02;1.0;12.0;3.0;20.3
2019-02-03;1.0;7.0;2.0;20.3
2019-02-04;1.0;12.0;2.0;20.4
2019-02-05;1.0;15.0;2.0;20.4
2019-02-06;1.0;17.0;4.0;20.5
2019-02-07;1.0;20.0;5.0;20.3
2019-02-08;1.0;19.0;6.0;20.2
2019-02-09;1.0;15.0;4.0;20.2
2019-02-10;1.02;8.0;3.0;20.3
2019-02-11;1.0;10.0;4.0;20.3
2019-02-12;1.0;17.0;4.0;20.1
2019-02-13;1.0;21.0;6.0;20.2
2019-02-14;1.0;15.0;4.0;20.2
2019-02-15;1.0;20.0;7.0;20.2
2019-02-16;1.0;14.0;5.0;20.2
2019-02-17;1.0;14.0;5.0;20.0
2019-02-18;1.0;13.0;5.0;20.1
2019-02-19;1.0;15.0;5.0;20.0
2019-02-20;1.0;14.8;4.0;20.1
2019-02-21;1.0;14.6;3.0;20.0
2019-02-22;1.0;14.8;4.0;20.0
2019-02-23;1.0;27.0;2.0;19.9
2019-02-24;1.0;27.0;3.0;20.0
2019-02-25;1.0;33.0;3.0;20.0
2019-02-26;1.0;32.0;2.0;20.0
2019-02-27;1.0;29.0;2.0;19.9
2019-02-28;1.0;33.0;4.0;19.8
2019-03-01;1.0;22.0;4.0;19.6
2019-03-02;1.0;16.0;5.0;19.5
2019-03-03;1.0;9.0;2.0;19.6
2019-03-04;1.0;17.0;3.0;19.7
2019-03-05;1.0;22.0;5.0;19.7
2019-03-06;1.0;27.0;6.0;19.6
2019-03-07;1.0;30.0;7.0;19.6
2019-03-08;1.0;30.0;7.0;19.4
2019-03-09;1.0;26.0;5.0;19.4
2019-03-10;1.0;20.0;5.0;19.4
2019-03-11;1.0;22.0;6.0;19.3
2019-03-12;1.0;27.0;6.0;19.5
2019-03-13;1.0;38.0;8.0;19.4
2019-03-14;1.0;33.0;6.0;19.2
2019-03-15;1.0;34.0;7.0;19.1
2019-03-16;1.0;44.0;7.0;19.2
2019-03-17;1.01;36.0;6.0;19.1
2019-03-18;1.0;38.0;6.0;19.1
2019-03-19;1.0;41.0;7.0;19.1
2019-03-20;1.0;47.0;8.0;18.9
2019-03-21;1.01;54.0;11.0;19.0
2019-03-22;1.02;55.0;17.5;18.7
2019-03-23;1.0;46.0;15.8;18.7
2019-03-24;1.0;41.0;15.1;18.8
2019-03-25;1.0;46.0;15.8;18.7
2019-03-26;1.03;52.0;12.0;18.6
2019-03-27;1.0;44.0;9.0;18.8
2019-03-28;1.0;46.0;10.0;18.5
2019-03-29;1.0;40.0;7.0;18.5
2019-03-30;1.0;37.0;6.0;18.4
2019-03-31;1.07;30.0;4.0;18.3
2019-04-01;1.0;13.0;4.0;18.5
2019-04-02;1.0;23.0;5.0;18.4
2019-04-03;1.03;41.0;8.0;18.3
2019-04-04;1.0;36.0;6.0;17.9
2019-04-05;1.0;29.0;8.0;17.8
2019-04-06;1.0;26.0;10.0;17.8
2019-04-07;1.0;22.0;8.0;17.7
2019-04-08;1.0;23.0;7.0;17.6
2019-04-09;1.0;22.0;7.0;17.7
2019-04-10;1.0;20.0;8.0;17.7
2019-04-11;1.0;27.0;8.0;17.5
2019-04-12;1.0;31.0;10.0;17.4
2019-04-13;1.0;34.0;11.0;17.6
2019-04-14;1.0;21.0;9.0;17.5
2019-04-15;1.0;35.0;11.0;17.3
2019-04-16;1.0;40.0;17.0;17.2
2019-04-17;1.0;40.0;16.0;17.1
2019-04-18;1.0;35.0;15.0;17.2
2019-04-19;1.0;19.0;11.0;17.1
2019-04-20;1.0;15.0;7.0;16.9
2019-04-21;1.0;15.0;7.0;16.7
2019-04-22;1.0;19.0;7.0;16.8
2019-04-23;1.0;26.0;6.0;16.7
2019-04-24;1.0;26.0;5.0;17.0
2019-04-25;1.0;30.0;7.0;16.8
2019-04-26;1.0;30.0;8.0;16.3
2019-04-27;1.0;18.0;8.0;16.4
2019-04-28;1.0;9.0;6.0;16.3
2019-04-29;1.0;24.0;8.0;16.5
2019-04-30;1.0;29.0;8.0;16.4
2019-05-01;1.01;28.0;11.0;16.3
2019-05-02;1.0;34.0;11.0;16.1
2019-05-03;1.0;36.0;13.0;16.3
2019-05-04;1.16;37.0;15.0;16.3
2019-05-05;1.0;23.0;9.0;16.4
2019-05-06;1.0;37.0;13.0;16.4
2019-05-07;1.0;28.0;8.0;16.3
2019-05-08;1.0;28.0;10.0;16.0
2019-05-09;1.0;34.0;8.0;16.0
2019-05-10;1.0;39.0;9.0;15.9
2019-05-11;1.0;45.0;11.0;16.0
2019-05-12;1.0;40.0;11.0;16.0
2019-05-13;1.0;51.0;19.0;16.1
2019-05-14;1.0;40.0;14.0;16.0
2019-05-15;1.0;43.0;13.0;15.7
2019-05-16;1.0;33.0;12.0;15.8
2019-05-17;1.0;27.0;10.0;15.5
2019-05-18;1.0;35.0;8.0;15.6
2019-05-19;1.0;38.0;13.0;15.8
2019-05-20;1.0;47.0;13.0;15.6
2019-05-21;1.0;37.0;12.0;15.2
2019-05-22;1.0;50.0;15.0;15.2
2019-05-23;1.0;53.0;15.0;15.3
2019-05-24;1.0;40.0;18.0;15.3
2019-05-25;1.0;32.0;13.0;15.3
2019-05-26;1.0;26.0;11.0;15.3
2019-05-27;1.04;57.0;16.0;15.2
2019-05-28;1.0;50.0;16.0;15.1
2019-05-29;1.01;43.0;15.0;15.2
2019-05-30;1.01;42.0;19.0;15.1
2019-05-31;1.0;33.0;12.0;14.9
2019-06-01;1.0;23.0;8.0;14.8
2019-06-02;1.0;38.0;10.0;15.0
2019-06-03;1.0;40.0;15.0;14.9
2019-06-04;1.0;47.0;20.0;15.0
2019-06-05;1.0;37.0;18.0;14.7
2019-06-06;1.0;42.0;16.0;14.6
2019-06-07;1.0;41.0;17.0;14.7
2019-06-08;1.0;49.0;20.0;14.4
2019-06-09;1.0;35.0;18.0;14.3
2019-06-10;1.0;38.0;18.0;14.7
2019-06-11;1.0;30.0;14.0;14.7
2019-06-12;1.0;29.0;14.0;14.7
2019-06-13;1.0;29.0;10.0;14.6
2019-06-14;1.0;30.0;10.0;14.7
2019-06-15;1.0;25.0;8.0;14.6
2019-06-16;1.0;28.0;9.0;14.6
2019-06-17;1.0;50.0;11.0;14.5
2019-06-18;1.0;58.0;13.0;14.6
2019-06-19;1.0;46.0;16.0;14.3
2019-06-20;1.0;36.0;12.0;14.3
2019-06-21;1.0;41.0;16.0;14.2
2019-06-22;1.0;31.0;13.0;14.3
2019-06-23;1.0;42.0;19.0;14.4
2019-06-24;1.0;40.0;25.0;14.1
2019-06-25;1.0;44.0;18.0;14.3
2019-06-26;1.0;31.0;13.0;14.4
2019-06-27;1.01;36.0;20.0;14.1
2019-06-28;1.0;37.0;23.0;14.3
